txId1,txId2
331516648,336522349
331566664,363437383
331556166,336428579
331565834,331565839
331492095,331564315
336423815,332943585
300642149,331615598
331505433,331563976
331536790,256690858
331536770,331580351
331537518,332690011
331556231,336470572
3180883,346651480
331526702,301531901
331556705,331556702
331504161,331531105
331517194,331647760
331497998,331547970
336431449,336716041
331500864,331536009
331496842,331513072
331496386,331501165
331521541,331529203
331500882,331536037
331573663,331993953
331566288,331566422
331566613,332178859
331566087,331566089
331555604,336522349
299373730,299373723
272416182,81427364
299917160,185412059
267297477,272173633
299373701,272281390
277797691,299475654
145950209,100508508
272075100,272172164
272518789,272686579
272172137,272330957
272153346,272281909
272285898,130805791
272172102,272172177
272486611,272682560
272089255,272089328
272146063,47719758
272152906,272178928
272268309,272469199
143364820,272431615
272522017,272616340
128963782,272686736
205854860,57167035
272281402,272334215
60868547,295553950
272334245,272419389
272075093,272308053
272698498,272698487
272486764,223785133
272152012,157867839
299373050,272282340
299368669,228937777
272466361,272816694
272431615,272479460
272333983,272333982
140444881,176016321
187795217,144987259
158830674,272483707
273326797,272703931
272089707,272089705
272491070,272695017
272519686,272816694
272069868,272483700
272079444,272688720
272283001,272419313
272308047,272414173
272487663,272282349
272469607,47719758
151968184,272531406
272153856,272469213
194132984,272089663
208760833,272486240
272334221,272419389
272085425,281347754
272078761,272273301
272173633,272468555
272529608,272529604
272698499,272698487
272485269,281366816
272089233,272089236
272988747,272677971
272114044,272172058
272077543,272077542
272308017,272428617
272153910,272153905
272088125,272088124
172595397,142201292
272815974,272677949
272282342,272419313
272308017,272437632
272281384,272281922
272428611,272522050
272141685,272141681
272120322,272189213
272432451,272432056
128921708,272704063
161272157,272746870
272077918,272077923
272701296,272701302
272113641,272172044
272677971,272677949
272152551,272281888
272281412,272334226
299367843,272282340
272145635,272308028
272518775,272695386
272268537,226917434
143520340,272429273
299373301,272282340
299374107,272334231
272271144,272271133
272339014,272339010
272281906,272333983
272141766,272308087
272334226,272419359
272281922,272334245
265565954,272283487
272172058,272172052
272153364,272153353
272334233,272419350
272483352,272696910
158830674,212176786
272700922,272700962
143231072,272485279
272486625,272699937
272522033,272522026
200736661,272681213
272123170,272683418
272488882,272703276
272153426,272153431
272333502,272333461
272522059,272746377
272686573,272686568
272080723,272429273
272308029,272437632
272088174,272088176
272152611,272467027
272089233,272764394
272114034,272172135
272178940,140444881
273142168,272153369
272281390,272281906
272077842,183381254
272284705,272432056
272485274,272682560
272146466,272273230
272473426,272747208
140444881,145950209
215977563,151968184
272075115,272466351
272432446,272432056
272172169,272678973
272484345,272699937
100508508,272416240
272466375,272616371
272334238,272419394
299475619,272285066
272281383,272333982
272721373,272700905
272100191,277807108
272145560,296926618
299374289,272815971
272281909,272483611
272815971,272677949
272490236,281347729
158931472,226917434
272334233,272419271
272271133,248481188
272414173,272466347
272428590,272428588
281220993,273681722
272334240,272419344
272075668,143032105
142232478,182838172
272339001,272428601
272152603,272152600
212176786,272178940
272333461,272695017
299368253,272081367
299373723,272282340
187795217,272695386
272075089,272273231
272307990,143032105
272192208,272616029
272334215,272529604
299373746,272153385
128963782,272492101
131498738,157663159
272088124,277008696
66502079,272483707
255464693,272703332
274610656,299368178
272141232,272264552
272152627,272683308
272080278,272417325
299375312,272486240
272487101,161272351
272152551,272531754
272145560,272145556
272700919,272700916
272172102,272172099
272268527,272268525
272281357,150215280
272463957,272681172
272339010,272428611
272308067,272461148
186560397,272281909
272089672,194986792
272334316,272419415
272077947,272152627
142338107,199597768
299475637,299475639
272146015,272307992
272100191,281347754
272469199,272683418
272431615,272431603
272281386,272334231
158830674,272145556
121140190,190253005
272339034,272816694
272281571,272281922
272419344,272486566
198955750,272077918
272282349,272282344
20249685,272522046
272270188,272529604
272077542,181351235
272282344,272334221
145214223,272492101
272432056,272529604
272486758,272706254
161272157,272683424
272078761,272764394
272192278,272192205
272700962,272700965
272308080,272428617
200393347,272282484
296926618,299475637
272490679,272695017
272089229,272486240
272273597,266712227
272308011,272616029
186560397,272319851
272486603,272282349
272319851,272432056
272146464,272307995
272153449,272153448
272416315,272475962
272521500,272746515
272089680,272815971
272429368,277797691
272330539,272416182
272466351,272466350
272114123,272172102
272466342,272614759
272429273,272459782
272088195,272683430
272680547,272680545
272172165,272308019
272334209,272682570
272079451,272192596
272333983,272334245
143818879,272333665
272284462,272154365
272486630,272929029
272141685,272172165
161272141,107187235
272483702,272700930
295553950,148842713
272430247,272627977
272521062,272616071
272419394,272485276
272746376,272616874
272419313,272432056
272178940,272467027
272677943,272677997
272677997,272678015
272089705,272506100
272430247,272686579
289228146,274610656
272088797,272089663
272141354,157663159
272141671,272141668
272153385,272334245
272437632,272522889
272192177,272191890
272308093,272746377
272462682,272746376
163799914,272416182
272701748,161272379
272419415,272487115
161272123,11242390
272153905,272488592
274167903,272486240
272100307,277807108
272479460,272703332
272172040,272521478
272338978,272429272
272486587,272486582
100508508,158931472
272429278,272520154
272327129,272536826
272088169,186165995
272419611,272488882
272695210,272695017
272088165,272152586
272429272,272747918
272077932,69997426
302989428,184486729
151823513,281347729
272520162,272746376
272114060,272471446
272472659,281347729
272088740,272088734
272281390,272281386
272282684,272334212
272088195,186560397
90449716,146122794
272285937,272529604
272153864,272419436
299367843,272281390
272701744,272701748
272339023,272700341
277807628,277807108
65990086,160537610
272089680,272153905
299475620,299475624
272282027,272334240
272152605,272152611
272074639,272466324
272493892,135397344
299475457,149644572
70014851,228593708
181351235,272077842
272339010,272616071
142338107,143068075
299374107,272282340
272680578,272616460
272089663,272178928
299375000,272154357
157783713,282983439
161272141,272416182
272154359,272471487
272172160,272428625
272141686,272615640
272334324,11242565
272153351,272153346
272703332,272703329
151968184,161272157
272281922,272334233
28971087,272154357
272152906,272152627
272178940,176016321
272428650,204416892
272080761,272745828
194986792,265565954
272282477,272338984
272307992,272616029
272281405,272281402
272488551,272698912
272114123,272192205
272522564,272678973
158830674,128921708
272268530,272521458
272283459,272419611
141325189,273558368
183381254,272077844
144987259,142338107
272114038,272141232
272521464,272651350
272077853,247487089
156602298,281347729
272145106,272467027
272172164,272172160
272123686,272189213
272088176,272088921
272077462,27001252
272172173,272308022
272114047,272114044
66502079,272334245
272522554,272616363
272529611,272529604
272114075,272192205
272090697,272695017
142338107,272698487
272419350,272682560
272536820,185412059
272077926,272077928
272416198,272416182
272536826,262230857
272282010,272472261
143818879,272704063
272428919,272460088
272076075,208760833
272282675,272282678
272536648,272706663
272088921,272088928
272114047,272154365
150215280,272697385
272276491,165732703
272522880,272616864
272077869,272077870
272178940,172595397
272281571,272281412
272189213,178312060
272268537,272816694
272282340,272334238
272432066,272432056
272522017,272614732
272281888,272484345
272487108,272487112
160537610,272520166
272282338,272333983
145950209,272469199
146021334,272339034
272331457,272437632
272146487,273147645
272339042,272416492
277373532,272683595
272327153,272327151
178312060,272339840
272089221,272178940
272483710,272682560
290376000,272164771
272088928,272089233
277798486,272698498
158931472,272339023
57167035,299475614
272419359,272483337
272683595,272683593
182838172,272695386
272415682,272704063
272483937,272683319
272088797,272088794
272153382,272281922
272114107,272178923
143818879,272308171
272333982,272419355
272178932,272178923
299475614,277373532
272282338,272334238
27321306,161272159
228937777,137959150
272428631,272816694
299373703,272282340
272327151,272536648
272419455,272488578
272308622,273147645
272282445,272333665
272270756,272473426
272154365,272154359
272282484,272282671
280252645,272077543
272416492,272522889
11242390,272339840
272483710,272706254
272308052,272437632
148334501,272154365
272114064,272114060
247486727,272932861
272486232,272700919
272153367,272281906
272146487,272473426
155114148,281347729
272077923,272077926
272501089,281347729
272153341,272153337
272429368,272429367
272178940,272338984
272089229,272089226
272154365,272431603
150351759,150351767
272467027,272686579
161272351,272487108
272282350,272419313
226917434,187795217
255951543,272479492
272468555,200736661
272483337,272682560
272153346,272677974
272683595,299475619
272308093,272429281
272081367,208760833
272484941,272682560
299376232,272153385
145231654,272416198
272141668,272616029
272089328,272089626
272077850,272077853
272677949,272677943
145661456,272616036
272114079,272146464
187795217,272686579
104761076,277807108
272522037,272615236
272701306,272701744
272682920,199597768
190253005,70014851
272268534,272522900
272429273,272429272
143818879,100508508
272112305,272475963
144477009,74936005
272153291,272411377
272413470,272522037
272153298,272153291
272076075,128921708
272419389,272486611
140444881,272178923
272089626,272089631
272076075,272178940
146019234,272075111
272178931,272178923
128963782,272768479
162341820,281347729
272153450,272281357
272308022,272428919
272521470,272759903
272171202,272338984
146018095,272308047
272417325,166673737
272419271,272484941
272338996,272338984
272432438,272432056
272483707,272483704
272487112,272646157
272462686,272462682
186411818,272521058
272522906,272683498
144987259,272678015
272073816,272192208
272536651,272536648
11242565,272419374
272419289,187795217
272330539,165732703
272438011,272438002
272079451,272428590
272282028,272282027
150486853,144477009
272270756,272764394
272178940,272178923
272153448,272282439
272175865,277807108
272123170,272327143
272153431,272282477
158830674,272704063
272285066,290376000
272282671,272282675
272428588,272522560
272172114,272192205
272486603,272486600
272522880,272680589
272141375,272175412
272141686,272680587
272089236,272089240
282983439,272152603
272152580,272319851
272152580,272282989
272178929,272178923
272521487,272616363
272332155,272464543
272114048,272172183
272178928,272178923
272308075,272462667
272334212,272334209
93086831,272429369
247487418,272077850
272334255,272419359
272091191,272155274
272076075,272486240
136272459,272077869
272486572,272486764
272156069,272416182
272273312,272970241
272327144,272537341
272080720,272268534
272483611,272721373
272153910,272178928
272120322,272333461
272483704,272699944
272153461,272282350
272089705,272283470
272334221,272419355
223785133,272487101
272746116,143569481
272155274,272970241
272282439,272483352
272416107,272415682
272264552,272414169
151968184,272310664
56150289,272437996
272307995,145661456
272080763,272080761
272521470,272616450
272419455,272472678
299373301,272281571
299475792,10000510
272282010,176016321
272698491,272698487
272172135,272172130
272460087,272615967
272172190,272437632
272466361,145610434
66502079,272076075
272282445,272483702
272153337,272282027
272270760,272270756
272462671,272680597
272283926,272680543
272520166,272746734
272140898,146018095
272308019,272338981
272281888,90520243
272077870,191807592
272419308,272486630
272141672,272141668
299373746,272282349
272429280,272429278
272282027,272485274
272521485,272521478
272100307,281347754
248481190,231044088
272339042,272521464
272153337,272334240
268209616,299475620
272488568,272951140
272089321,272153351
272148434,272153450
272479495,272479492
272332562,184486729
272483711,272483710
272746115,143569481
272281383,272483937
272475963,272475962
272113632,272192278
272273207,272339042
272089221,272148434
272075111,272438011
272081367,299368254
299373730,272282340
272522894,272616874
272172044,272172040
272082158,277807108
272437996,272437632
272153870,272153864
272096174,277807108
143818879,274513751
272089240,272969629
299475639,272429368
274051854,272192278
272114092,272141696
272332169,272682825
299373701,272282340
80157737,150486853
272462671,272706356
272148434,272148432
272172111,272273207
90464855,272521058
272154357,143364820
272419460,272703329
272173627,272706663
272082154,281347754
272152611,272152618
182838172,226917434
272152586,272152580
272419374,272485279
148842713,247486727
200764120,272339009
299475624,272145560
272680578,146111917
272089653,272153864
272419355,272485274
152058261,272153298
208760833,272531751
272096174,281347754
272281412,272334231
272192205,272268537
272172052,272466342
272338984,167725415
212176786,272339023
272339840,272536820
272113656,272113650
283312451,272153870
272069868,272649481
66502079,272680555
272082158,272476853
272332157,272332155
272079446,272172114
272077847,247487418
272428634,272522059
272333478,272333461
272114114,90464855
272282340,272282338
178327770,272114107
272122212,272189213
272483704,272747208
272141690,272308011
299368254,299368669
272172058,272192205
272285066,272285064
272460088,272616860
272113650,272276896
299374289,277798486
272334238,272485276
272417325,272703220
272152542,272283001
272438002,272680589
272646157,272700922
272334209,272419289
272471419,272816694
272192596,272192205
272308087,272338978
272520154,274050815
144668665,272419460
272172144,272172137
272088794,143231072
272700965,113408226
272152600,151968184
272153450,272969629
272327143,11242390
272172117,272614740
272298821,272428631
161272159,272698163
184486729,199597768
272282678,272282684
272701302,272701306
277372525,277807108
156243764,272333461
272110251,272154357
135533108,185412059
272173633,272173627
272486587,272282349
140444881,272469226
272153385,272153382
272428617,272462671
204416892,272746614
272025693,272703332
272338996,272485874
272089200,272152551
272141673,272268537
272428631,272520162
272471487,272681172
272154359,144668665
272932861,121140190
299919232,144668665
272697475,272951140
273558368,205854860
272411380,272768479
272281386,272334240
272080830,272270756
272493892,272154357
272114111,272114110
158931472,176016107
191807592,141325189
272078777,272529604
272172044,272192205
272152600,272152605
272308080,272339001
66502079,130791703
272172137,272339010
272411377,178179204
272089653,272678613
272307990,272616029
272088190,272153440
199597768,80157737
272152618,272153426
272281384,272281383
161272157,182838172
93086831,272465918
215977563,272469587
272683424,272683418
272414169,272522050
272266534,272266533
272172114,272172111
299368178,280252645
272172183,272308075
272114110,272172137
272074223,272531781
272483711,272282349
262230857,272706663
272700905,272574830
272089240,272089241
208760833,212176786
272332562,272686568
272339009,65990086
272486240,272486232
272429281,272466335
272428607,272462682
272089631,272768479
272153367,272282338
272488578,272702740
272080726,272080723
272153905,272319851
272079444,272079440
272459782,272747891
272089241,272089255
137959150,198955750
272471446,272616108
272333665,272700951
272419289,272486572
272152012,299917160
272088760,272152542
272419350,272536630
228593708,184267733
272334245,272419271
90455525,272267032
272308053,272308052
161473006,272089221
272428601,272460088
299376232,272282349
272334640,272419455
272085729,281347754
272192177,272437632
272172177,272833188
272466350,273335231
141128581,250388833
145610434,272614732
146021345,272466361
237024241,272172169
212176786,272469217
272273231,272438002
272080729,272172173
264117947,272492101
203551848,272430247
146122794,272308017
272428594,272462677
272114765,168480245
272153440,272488551
272271687,272429280
272089226,272153449
272464543,272679556
272307999,272428650
277797691,276588870
215977563,272466085
272419313,272419308
272078301,272153291
186165995,272153461
272153369,272153382
272077928,272077932
277156435,272154357
272338988,272338984
272075122,272437996
272469199,272695386
242940179,143231072
272113647,272192177
272332155,146021345
272522900,272616360
272522046,272616340
272522026,90457211
272283487,272334640
280231568,299475792
299516873,272178928
186560397,272339023
272113769,272141685
272466345,272466342
272088175,272088174
151968184,272338984
272089226,272178940
272155844,272319851
272338981,272428625
272466369,272614712
272175057,272683308
272175852,277807108
272308067,272521500
272153851,272333461
272188763,272284802
272522560,272746116
161272118,272152562
272536829,272536826
292163396,299368253
299475654,272285066
69997426,268209616
272462677,272616460
150351767,272089672
272141766,272330951
299917160,157789594
272469265,272270188
299373723,272153341
272411380,187795217
272077844,272077847
272273301,155307913
272465925,272465918
272308075,272438002
272282028,272281384
272175282,272416315
272457461,272465918
272416197,272416182
258406535,272703332
272267032,272428607
140444881,272339023
272466347,272680578
113408226,272700975
272153851,145231654
230385088,272145635
272079440,272172144
272415682,272465918
131498738,272025693
272113475,272419460
272308047,272339014
272178938,272178923
272172199,272462677
277386387,143231072
272153382,272334233
272308022,272521464
272114118,272331457
272334719,277386387
266712227,272688935
272178942,272178923
10000510,272485269
272419415,272484941
272141696,272271687
272152562,272282445
272428625,272522017
272272525,272683618
272153912,272431615
248481188,250388832
158830674,272475963
299475448,299475457
27321306,272333461
218648003,277807108
212176786,272704063
272172099,272466345
272088734,141128581
272485269,176016107
272281906,272334238
272522554,146019238
272273312,182838172
289052077,272483707
161272159,272695386
272141681,272308052
272428607,272475955
207786755,272479495
272697475,272697471
272282989,272334324
272148432,71382701
272283926,176016107
272152542,272319851
272114034,272461148
272282477,200393347
272339046,272428919
272088533,272274730
272088125,272469217
272091160,281347754
299373703,299373701
272283470,272283459
272153341,272282344
272141221,200764120
272282344,272334245
272416242,272416240
272306770,272339023
272172130,272308028
272700975,272701296
272153369,272153367
161272120,275148529
275148529,299475448
184267733,272077462
272268525,272331457
272268528,272432056
272123230,272417325
149644572,280231568
272334231,272334226
272334316,272419344
272473034,272747918
272327144,11242390
272088190,272178928
273714407,272154365
247487089,161272120
272079287,272479492
272682920,272699941
27001252,136272459
129878727,272333461
272471446,145610434
272319853,272319851
272467027,272683424
272334240,272419394
272192208,272192205
226917434,272747208
161272159,272703220
272695227,272695017
272091950,281347754
272089631,157783713
281366816,281220993
269439891,283160613
6137605,132890808
7593560,66826725
1778033,23879619
488266,275252237
269459070,269459069
3756594,289710497
25722582,269508326
268864347,269905671
488266,274285425
6214724,276938363
6137605,23879619
268850558,269119075
269434333,277286218
6214724,258834247
179193468,269139450
223557034,120954051
268863160,269905671
1778033,269544196
269524770,283192688
283160613,269891495
488266,269962304
9182304,269500613
488266,270436125
25345446,276938363
269062825,269920832
106651731,488266
6214724,137914444
6214724,168316861
7167318,177012403
488266,236987063
269434944,168316861
6137605,54189046
488266,270881502
2951274,174838482
3756594,168316861
488266,270414647
488266,130244157
1778033,54189046
25345446,277077636
7593560,276938363
3756594,269536298
1729453,66826725
7167318,198601854
7593560,168316861
269459073,277082298
7593560,269504417
9182304,269521398
268823184,269599270
15329918,23879619
268827765,269128522
180533541,269905668
7167318,180918363
6214724,146563001
6137605,269927773
488266,269911626
488266,277118715
268777486,269891499
269528313,250512980
488266,269866553
197504901,277093042
249970724,269905668
6137605,158489258
133041101,72953570
488266,129886187
488266,269962457
269119075,269521398
295155241,189332548
5966095,236850823
488266,94716151
3756594,66826725
283208940,129397084
7167318,269560933
267300008,168316861
2951274,269497992
269040907,269439891
170466452,269871536
269459070,269521398
7593560,269545223
488266,283216355
86739335,295132359
5966083,223557034
1729453,277118714
7916230,223557034
25345446,269497992
269563067,283190988
7167318,269564820
268864369,269139450
5966095,276993898
266195794,203620069
7593560,188900799
269037996,276959832
268850899,269905671
15329918,276993898
5966095,54189046
268860237,269119075
6214724,269545264
7593560,133601553
283190991,269908866
165594204,269905668
6137605,269537423
1778033,226926446
268939748,277093042
488266,190592038
268786956,269521398
488266,90508039
488266,210556490
5966083,132890808
269515859,269905669
6214724,23879619
276997335,276997327
488266,267300008
283208940,277040174
179193468,269905671
283175115,277147860
7167318,66826725
7916230,269992900
15329918,269511872
6137605,269497992
488266,148944147
1778033,101208888
3756594,295102593
268849739,269905671
488266,74002979
269524776,148702152
54189046,278690799
269560449,283178275
488266,269962834
269549971,269905669
5966095,210294963
25722582,276939281
488266,277077636
7916230,168316861
269524776,158489258
7916230,129397084
43484349,254969030
268795480,283195171
5966095,26875738
488266,270398104
269122200,269905668
283206562,283361715
488266,283202168
3756594,54189046
7916230,54189046
6137605,276993898
54189046,223557034
1729453,54189046
1778033,269560449
7593560,276993898
269535307,269905669
277006511,277082298
7167318,269538999
269500862,283194272
5966095,132890808
269128522,276946714
268939050,158489258
269038646,283216355
6137605,223557034
488266,259058541
5966095,168316861
268823184,269139450
1778033,201454341
269874323,269871997
7916230,66826725
488266,295079601
9182304,269508326
141940697,269905668
276992284,277082298
7167318,211645628
268800547,269905668
283195332,269884945
171324635,277549455
488266,129397084
6214724,210578891
1778033,150312596
269599270,283190991
488266,276999269
7167318,120907977
7593560,23879619
168316861,129397084
269530433,158489258
1778033,250512980
1778033,277077636
5966083,269434069
5966095,277077636
269533562,269905669
15329918,85162260
3756594,158489258
7916230,276993898
6214724,129629174
269128526,276946814
7167318,232358327
2951274,277135134
7167318,269560927
488266,158360703
269036621,123398948
2951274,23879619
268806590,269118746
7167318,274910703
3756594,120921364
2951274,276938363
7916230,267300008
237370504,269905668
7167318,269547575
2951274,276939690
269681975,269918283
6214724,102526985
7167318,269528302
25345446,168316861
203598624,269521398
488266,283201630
1729453,277077637
86934066,269905668
269508326,277082298
7593560,275022690
269439892,269439891
7916230,269497992
488266,87181539
488266,269962221
269527457,269905669
276946814,269681975
268796589,69269270
7916230,269536625
268827747,266195794
2951274,87202973
7593560,269546652
7916230,204736197
15329918,269528313
1778033,269536290
7593560,295123968
276992429,277082298
283155623,270395367
488266,282250517
2951274,137639398
7593560,133259937
3756594,23879619
158489258,54189046
269057749,269920832
25345446,295195139
488266,283204877
7593560,129397084
488266,283155623
488266,269885809
3756594,125095366
9182304,129397084
54189046,270414647
268788409,269139450
269521402,269521398
7167318,269504393
7916230,148944141
7593560,148235381
5966083,250512980
488266,174742729
6214724,269545885
7593560,277077637
269062211,269920832
6214724,269532482
3756594,223557034
191347647,269870093
5966083,277077636
87474785,283285907
15329918,66826725
268791664,269127200
6214724,162922808
7167318,132169565
488266,148944132
7916230,129754241
269035776,269905671
7167318,182687206
276993898,277082298
7167318,277118512
488266,254056374
1729453,230856878
488266,270397729
273728494,269891747
137390145,269520451
5966095,267300008
488266,283197973
268791616,269508326
488266,234809272
3756594,282030082
269128102,276946809
5966095,223557034
9182304,158489258
269112499,269439766
35131819,269905671
273456841,277082298
2951274,87200381
7167318,276938363
283175115,295132346
6214724,208907285
15329918,223557034
276997814,73825049
488266,37759155
7916230,269546687
488266,209381860
2951274,98363647
268806197,269139450
7167318,269545062
6214724,81744469
32754708,269905671
25345446,276993898
268790483,269119075
488266,283203543
2951274,133484802
7167318,268023500
268860742,269905671
276997971,276997814
15329918,148946527
295132359,283208940
488266,203672498
295154779,295155241
5966095,158489258
6137605,66826725
7916230,87282642
6214724,276993898
1729453,267300008
1778033,276942212
268939658,269905668
7916230,23879619
269552988,269905669
269038571,269439903
7167318,269497992
7797970,158489258
269533558,269905669
6137605,269521398
120921364,269905668
488266,274727947
268795405,269119075
133041101,269530433
15329918,277077636
488266,279951976
269521386,269521398
188900799,269905668
223557034,270414647
488266,275376544
283487681,285662565
7593560,269500887
268800230,269905668
283192375,269885809
1729453,175738755
269077016,269078339
277282048,283206562
268793353,276941671
1729453,276993898
269502421,283190985
23879619,250512980
5966083,129397084
488266,26280812
249970724,295083073
488266,132890808
15329918,269927822
269546311,269905669
2951274,269511872
137503472,277082298
194258293,283175115
269519023,283194273
5966083,66826725
488266,277373318
1778033,223557034
6137605,249312882
269545885,269905669
276992182,269891747
488266,87257924
277040174,283321466
1729453,158489258
7916230,131845411
5966083,276993898
25345446,158489258
269586565,234858482
25345446,129397084
6137605,277077636
488266,258225669
488266,74060248
268827763,269128526
268788721,269119075
7167318,239539905
66826725,129397084
25722582,133041101
269128526,158489258
488266,192173819
488266,270394954
276946809,283487681
276941671,273536494
148702152,277589565
488266,136490465
7916230,132890808
283195181,269884945
269532125,277077636
488266,277363922
269500603,269887251
276996689,269885809
276946714,295154779
283216355,277286218
43484349,276938363
5966083,269508326
25345446,66826725
1778033,269497992
6214724,269497992
283195182,269884945
7593560,269563997
269427562,277363922
276992178,269891747
269037093,269905668
9182304,276994119
3756594,250512980
289227703,277337165
283195171,269884945
15329918,91272372
1778033,269533550
7593560,250512980
269521398,269884945
5966095,66826725
1778033,132890808
268827765,283292063
1778033,269550871
7593560,269497992
268794629,133041101
277279505,277282048
270291878,277082298
283216361,269918289
25345446,54189046
5966083,158489258
170466452,269874323
276996689,276997322
1778033,93045839
488266,250512980
250512980,132890808
488266,276992474
488266,274073978
15329918,269530453
226702826,269546311
7916230,250512980
488266,277147860
223557034,66826725
268864369,269905671
54189046,277182946
6214724,295102298
488266,270766952
269556149,269905669
269111501,269430117
1778033,267300008
488266,231346300
283361715,197506451
488266,277434850
283190991,269866553
269134288,269905668
268827744,268827747
6137605,269884555
7916230,283292063
488266,84437808
269530856,269905669
23879619,132890808
488266,269962322
278691751,283216361
488266,81744473
268790869,269119075
5966083,54189046
5966095,269562276
165065715,269905668
6137605,283195171
269556135,269905669
6214724,133386335
207236183,269119075
283425164,277279505
283195173,269884945
276992260,278690799
488266,269962298
5966095,150643417
258834247,269905669
268789988,269119075
6214724,269527457
7167318,23879619
96638639,269128102
25345446,132890808
250512980,267300008
25345446,267300008
6137605,233101325
268939666,269920832
9182304,269891747
7916230,165707886
7593560,223557034
295132346,86739335
32754708,269127200
5966083,168316861
269459070,269905668
7593560,269564929
1778033,276938363
7167318,54189046
7916230,277135134
6214724,214653705
132890808,168316861
25345446,269508326
283321466,289227703
268792482,269119075
5966083,23879619
488266,283354668
5966095,269497992
488266,30616835
488266,295102310
269038223,269112516
5966095,266459397
2951274,66826725
7593560,267300008
1729453,277077636
267300008,129397084
1778033,269530857
488266,188193818
5966083,267300008
276997322,186276077
1729453,269521398
1729453,269497992
488266,86631875
488266,273204409
276993597,168316861
189332548,283425164
171324635,269905671
1729453,276938363
1778033,224770307
277337165,278691751
283334435,194258293
2951274,174993055
2951274,274285852
3756594,277077636
84580028,88985504
7916230,269560150
15329918,54189046
2951274,267300008
276997327,269911600
2951274,269543605
488266,269891495
7916230,277077636
488266,278690799
488266,282250516
25345446,223557034
1778033,228133480
268803403,269905668
7593560,277077636
25722582,269127200
285662565,283192375
15329918,269504077
136944971,168316861
269520451,277082298
268792024,269503235
15329918,207452529
283195176,269884945
268864347,269119075
6214724,158489258
197506451,276997971
268796589,269521398
268775895,269120948
269039021,269434333
5966095,232446788
7916230,276938363
69269270,288738038
283192375,283334435
3756594,124276032
203620069,96638639
488266,274727945
84341826,84736556
81154825,84728759
84722428,84722223
84745005,84997421
30233709,84755099
84344034,85004970
84713514,84713488
88084779,91693211
84362085,84362089
84997405,84997392
85011046,85254478
84997418,84997392
84752691,85001977
84360042,84720939
84307860,285086214
85005001,85004943
254711033,91722752
84752806,84752810
84451574,84778062
81495082,95347550
84734164,84734162
85004975,85004943
84712300,84997422
85975113,91693212
84997422,84997392
84360042,84709382
101186885,35456834
294585403,85277869
84345933,85004973
85002435,85002433
84312686,85254454
84334516,84460750
84313961,84997421
84755349,85008537
84756287,84756280
85002444,85002438
84360926,84720939
84748463,240016006
84735349,84735702
85002368,85002365
84361895,84470235
85005008,85004943
84375172,84741916
81154825,84741916
84362150,84712358
84317436,84460750
37498505,85008951
84470424,84752806
84307855,84713488
84997406,84997392
84720933,84720917
84778062,37498494
81154825,84997291
40772181,84728614
84997404,84997392
294545803,85266015
84997329,85254384
84742093,85002435
84321158,84997422
84362142,84362150
84316582,84460750
84997411,84997392
84340957,84734164
84362150,84362153
85008539,85008537
84368623,84752783
99122235,91722751
84362570,84720917
86166092,91693212
85022049,85254384
84997418,91722752
84751968,85000321
84471803,84724806
84504278,84723614
84374871,84720559
84317867,84460750
84719050,84719053
122637303,91693212
84313527,85254355
84364141,84755349
84360926,84752624
84313527,84730287
84759648,84997422
84461964,84710534
93651813,91722749
56204284,87613524
84720886,85000321
84720940,86838961
84368138,84756260
84755099,85008951
85004988,85004943
84361815,84752691
163167673,101186885
84755349,85259483
84310183,84310191
91034397,91693211
84998582,85001977
306468139,91722749
84709605,122753182
56204284,84997421
84713026,84720917
84997423,84997392
285735197,84997307
84463867,84463891
84331383,84460750
85004973,85004943
85001977,30747844
84364806,84755739
85258053,84996745
85002290,85002287
84720940,85000328
84310191,84310197
84471800,84471803
84310232,84310236
84361282,84720939
30747844,85258030
84755739,85008951
84335962,84712358
84362139,84362142
84362129,84362136
84364238,85008951
84504278,85254371
84361764,84752615
84722678,85000321
84355207,84460750
84751866,84997392
94205585,285735197
84720934,84720917
84451574,84451592
84720917,101327205
84752686,226657593
84362136,84757668
84360916,84466657
306531704,313365250
84722223,85629708
10864015,85004943
84314373,84712358
199690579,91693211
85255374,85255140
84372497,105126902
84362512,85695297
90910933,88319879
88319879,283314003
84997305,85254006
105398023,91693212
81154825,85008056
84361787,84752641
84754575,85001977
84470424,87106621
84748910,85276093
91640279,91693211
85005009,85004943
88663667,91693211
84755355,85008056
84315054,84712358
84755364,85008537
84342296,84712358
84745030,85002292
85009320,85009312
84321605,84741916
84473702,84723614
85005415,85004943
105398025,91722749
84310197,84310216
84719012,84719050
84374871,84460750
85258052,85258030
84372497,84723614
84331780,84726137
85005017,85004943
84712797,85000321
84483085,84711843
84372497,84728684
292253894,91693211
84713488,84997392
37498494,294545803
84338861,84716904
84752810,84752816
84754231,244895657
84361805,84709605
84730502,85253745
95307064,91693212
84364826,84778062
84451574,84712358
84310236,84450514
85268233,91722751
84720934,87933194
84317444,84460750
84371034,84712358
85002436,85002433
85005003,85004943
84734162,85002436
84364826,84755355
84361282,84722223
85004970,85004943
84752689,84752686
84999787,85254283
84360895,85629708
84310216,84310226
84357988,84712358
84323996,84730287
84720940,85001977
84753061,84997421
85258060,85258030
313371514,91693211
313365250,84716878
84736556,84997422
85005003,85258477
84362570,84753025
84719943,84997421
