txId,class
294460574,2
294326400,2
294454392,1
294378689,2
294509819,2
294327607,2
294490421,2
256878010,2
294591087,1
213893523,2
119755918,2
294461513,2
294597692,2
154660404,2
259766079,2
294581070,1
294582182,2
294372200,2
294475687,2
294459219,2
294443474,2
294269431,2
294494800,1
294494897,2
294442459,2
294326441,2
294354687,2
294588154,2
235247621,2
294478867,1
293873238,2
294309185,2
294473015,2
294301406,2
294326748,2
294579531,2
294269439,2
294427707,2
212809976,2
294470363,2
294323414,2
294460597,2
294375213,2
294326775,2
294476640,1
205701870,2
294454831,2
221258964,2
294579549,2
294470456,2
294324967,2
294270822,2
294269960,2
294374312,2
294576625,2
294472969,2
294305548,2
294300045,2
294326410,1
294374011,2
285708066,2
239628358,2
205701892,2
161473388,2
214778142,2
294477007,1
294471499,2
60756733,2
294440404,2
294326816,2
294270491,1
294492648,1
294294286,2
294454931,2
294299670,2
294301394,2
294471532,2
205701880,2
234351111,2
278241438,2
79973778,2
108030025,1
294438947,2
294592003,2
294589511,2
294508350,2
294493900,2
21539321,2
159324943,2
294492018,2
294592317,1
294484659,1
228446106,1
294471082,2
294474272,2
205701867,2
294494804,1
244637006,2
294592178,2
294375201,2
294300722,2
294447605,2
139232064,2
156913797,2
40636231,2
139208750,2
139925215,2
139276515,2
139252635,2
141031090,2
139274006,1
139274024,1
246044986,2
38086807,2
139578926,2
156681949,2
139195604,2
139195597,2
139274016,1
139326125,2
168462410,2
139208766,2
139274505,1
139279950,2
139274013,1
94979167,2
139911489,2
139274532,1
139232036,1
139232027,2
139893243,2
139276544,2
144670806,2
139264309,2
139241669,2
139241665,2
154298268,2
139276570,2
139274519,1
246208478,2
141027140,2
139231796,2
139233214,2
139419150,2
139274498,1
139290221,2
139290218,2
142049840,2
140013860,2
246066237,1
139274507,1
139274007,1
139273998,1
139276532,2
139426540,2
246069342,2
139203937,2
84627053,2
139232106,2
200285054,2
139268066,2
139891867,2
139244251,2
106978758,2
139206726,2
156909659,2
139274518,1
191568438,2
139657185,2
139274019,1
139532229,2
139893225,2
139204366,2
139414587,2
139326133,2
139274020,1
139277584,2
156678211,2
139712919,2
139290216,2
139290213,2
139232124,2
139232135,2
139274014,1
139256917,2
139256915,2
246028075,2
139221356,2
139298171,2
246069705,2
154490751,2
156960573,2
139256063,2
246066718,1
94979165,2
139326131,2
139274512,1
139274525,1
132181523,2
97801561,2
236163315,2
139274500,1
139256059,2
139243285,2
139243282,2
139274000,1
139227294,2
139274523,1
139228041,2
139203824,2
139203405,2
139276548,2
139274527,1
139273999,1
139891879,2
139274029,1
145628023,2
139280200,2
402915025,2
139276534,2
139248881,2
139244238,2
134661007,2
139233228,2
156678878,2
139233229,2
139253758,2
139274529,1
53246796,2
145628606,2
139258496,2
403109530,2
139229575,2
139274528,1
145169665,2
139591078,2
139274517,1
139712923,2
139270636,2
139924926,2
139274022,1
139274521,1
139233124,1
246044491,2
139231801,2
139274010,1
246029634,2
139276538,1
139276535,2
157454183,2
139195707,2
402916803,2
139264161,2
139511857,2
139281573,2
139281587,2
139274524,1
139276569,1
139279946,2
111000124,2
93564228,2
139204457,2
235508399,2
139264316,2
139225224,1
139232052,1
139240117,1
59378797,2
139274028,1
139277583,2
139204370,2
139952625,2
246049271,2
246049528,1
246066679,1
139326136,2
403123184,2
139277588,2
139274522,1
139296341,1
246066690,1
139274506,1
139276533,2
152433016,2
139274513,1
139264237,2
402911309,1
139909844,2
246068953,2
156660549,2
139274510,1
245276395,2
139234337,2
139234331,2
246057174,2
139281592,2
246066243,1
139232043,1
236162372,2
139274511,1
139274514,1
139891956,2
139274004,1
139274531,1
139244818,2
246066228,1
139531268,2
139204396,2
139274509,1
246044526,1
139630245,2
139195598,2
139268056,2
139274002,1
139270628,2
139274025,1
139274021,1
139231802,2
139280199,2
139276539,1
156677050,2
139227289,2
139234339,2
139281546,2
139281552,2
139289466,2
139274012,1
139274516,1
139281543,2
246066712,1
139274001,1
139277586,2
139233133,2
139427465,2
139414591,2
134661003,2
402911317,2
246066706,1
139274011,1
199049564,2
139510886,2
139893183,2
52695366,2
139277587,2
139195606,2
139247856,2
144977879,2
139274023,1
149119178,2
246066694,1
139274026,1
145669336,2
139204358,2
239234793,2
139274520,1
139652205,2
139274009,1
139277594,2
139274003,1
139274018,1
246044514,1
139276546,2
158509006,2
139274504,1
139274015,1
139195599,2
139265458,2
139264823,2
139274530,1
139232048,2
139426992,2
139230600,1
402911308,1
139195605,2
139274008,1
139487494,2
139427052,2
139229587,2
139274027,1
247694250,2
139289463,2
139656143,2
139274031,1
156660233,2
139346332,2
139240114,1
163809013,2
163830659,1
163687281,2
41274750,2
163832330,2
163670754,2
163593980,2
163593975,2
163687130,2
163807970,2
163701817,2
166070349,1
164412870,2
163869666,2
163586440,1
142611854,1
56939285,2
163681370,2
164729391,2
35982595,2
80352165,2
163678530,2
166494896,2
163817917,2
163670721,2
163866969,2
163866979,2
163653265,2
163653264,2
163862205,1
168158009,1
163704791,2
163685462,2
163685458,2
4232201,2
164149211,2
166072787,1
163846705,2
69587579,2
163895318,2
163682675,2
163649282,2
163832295,2
163680382,2
166080421,2
163654860,1
163849777,2
23881442,2
157319250,2
13770911,2
163670753,2
166071318,1
166071322,1
165867231,2
163652365,2
163829174,2
163670571,2
163901909,2
163901912,2
163705924,2
163832320,2
75486120,2
97748671,2
164089672,2
163704813,2
163680706,2
163689937,2
163653145,2
163653048,2
165869274,2
163909490,2
163867656,2
163651610,2
163651655,2
48202347,2
36587040,2
130004858,2
163650318,2
163826181,2
163711925,2
163649658,2
164122932,2
166500087,2
163815362,2
163668557,2
163592464,2
163709468,2
163662273,1
163832331,2
163650062,1
163815413,1
163818929,1
165889849,2
164917480,2
163867058,2
163867248,2
166071273,1
60620004,1
165850173,1
165850175,1
163654686,1
163667273,1
163667278,1
166068433,2
163655547,2
163823178,2
163871658,2
163884689,2
163884616,2
163847353,2
168176011,2
163886847,1
96491400,2
163673261,2
163902378,2
138726915,2
163822979,2
163649913,1
163822794,2
163822797,2
164775638,2
163688509,2
163591905,2
163832328,2
163667318,1
163667324,1
164105600,2
163686853,2
163720270,2
163720276,2
166499778,2
165573067,2
163866795,2
163866804,2
163720724,2
163720727,2
35419254,1
163687924,2
163821035,2
163821039,2
163709050,2
163673319,2
168118995,2
163823983,2
163893315,2
163893320,2
30022545,1
163586078,1
166526110,2
167743047,1
62082825,1
32922975,2
163807968,2
163807966,2
163678953,2
29767411,2
163655085,1
163875349,2
166073898,1
84813906,2
163721539,2
163815428,1
166526114,2
163687214,2
163683471,2
165858806,2
163593268,2
163818884,2
166071311,1
168135843,2
168135850,2
163653557,1
163886843,1
163591925,2
166561528,2
123508502,2
163584948,1
163694918,1
163886758,1
163866206,2
163866204,1
163807977,2
163807974,2
166080819,2
168173722,2
163650592,2
163586406,1
163586417,1
163823940,2
163805791,2
163865419,2
165847489,2
163649679,2
166508723,2
163649915,1
168112612,2
163687316,2
163822985,2
163822991,2
163649677,2
163683422,2
166068445,2
163656784,2
163808014,2
163820072,1
163820076,1
163654549,1
165849657,1
124876736,1
168183083,2
166499045,1
166499051,1
163866995,2
163867004,2
166514304,2
163822268,1
15254893,1
129029213,2
163806556,2
163902379,2
163832322,2
167748861,1
168139100,1
27844437,2
103913099,2
166499765,2
166499767,2
163657331,1
163658888,1
163802941,2
163705606,2
165852701,2
163862207,2
163862197,2
163688505,2
163804180,2
163822784,2
106665238,2
163655108,1
89199852,1
163867640,1
163673320,2
163660881,1
163661413,1
163867307,1
163867589,1
163821541,2
163821548,2
159939687,2
163585653,1
163585815,1
163669681,1
5167400,1
163909226,2
163710833,2
163821536,2
163609032,2
163746606,2
163720688,2
163720698,2
163656384,2
163596680,2
163685501,2
163875378,2
163598122,2
168174688,2
166084016,2
163653266,2
163601219,2
165853623,2
163842321,2
163862200,2
163804238,2
166071612,1
166071629,1
163803266,2
163653268,2
163828687,2
163654828,2
163867261,2
11797016,2
78348608,2
163720373,2
163803052,2
163649916,1
26754128,2
163670756,1
163806544,2
163820078,1
64230444,2
7028169,2
166076279,2
163711912,2
163809695,2
144435268,1
163691027,1
166491668,2
62447974,2
30929720,2
163649660,2
163596684,2
166073496,1
17942794,1
166499386,1
163654834,2
167124770,2
163589307,2
91665078,2
163687309,2
163711546,2
163711539,2
163710829,2
163656417,2
163886780,2
163720722,2
163808845,2
163839851,2
40733287,2
163654538,1
163694471,2
163625033,2
163802993,2
166492424,1
168158015,1
163862189,2
166509204,2
163693155,2
163586069,1
163586071,1
163708783,2
163708782,2
67711554,2
163810129,2
166073965,1
166080287,2
168112604,2
168112608,2
163806299,2
163806306,2
163584758,2
166499147,1
166499286,1
163830214,2
163832317,2
164902453,2
163649805,2
163687941,2
163829708,2
163667978,1
163667986,1
25855613,2
163901993,2
163902002,2
163837300,1
163584968,1
163650578,2
80352164,2
163692159,2
163683981,2
163683938,2
28335362,1
163708862,1
163867633,1
163808011,2
166071315,1
165837178,2
163803800,2
163807989,2
163807985,2
4696909,2
163653144,2
163687209,2
51828013,2
163586426,1
163586429,1
58621744,1
163653037,2
163656773,2
128622641,2
27210820,1
163667259,1
163670718,2
163806006,2
168139106,1
165837156,2
164887249,2
163591634,2
163670742,2
166072704,1
72562976,2
163825855,2
163666105,1
163714169,2
164124950,2
163729979,2
163902010,2
163585504,2
164099729,2
166071329,1
166071333,1
163670736,2
166086846,2
70015681,1
163686831,2
163829664,2
163625017,2
164883476,2
168128300,1
166078864,2
163584762,2
163654553,1
163734090,2
168122867,1
166070889,1
163894700,2
163585377,2
163810198,2
98992940,1
163586130,1
163901986,2
163586072,1
163804172,2
165853639,2
163833376,2
163677652,2
165857562,2
163708179,2
163585655,1
163808006,2
163808003,2
135600096,1
123032420,2
163720682,2
163628615,2
163734082,2
166082737,2
163586089,2
146883024,2
163807993,2
166072478,1
76999860,1
93338465,2
165844265,2
166093169,2
28352616,2
163652664,2
163652662,1
163591917,2
163865263,2
163706212,2
163654842,1
164903662,2
163805795,2
163803844,2
163803838,2
163841110,1
62477028,2
166527582,2
163832332,2
163687949,2
163687945,2
163808167,2
166069722,1
163808022,2
163808019,1
163670725,2
163651223,2
163886784,2
163687229,2
168113260,2
163675072,2
166501658,2
163886862,2
163806010,2
163722294,2
73689157,2
163901635,2
163901640,2
168128618,2
163708185,2
163653044,2
163653040,2
163891329,2
163891337,2
26628747,2
163713842,2
164906982,2
163832329,2
163823030,2
163804112,2
121010140,2
163865422,2
163667266,1
163822545,1
79797023,1
163810474,2
163810471,2
61319754,2
163683429,2
163867054,2
163867055,2
163683434,2
166500065,2
165212086,2
163804197,2
163807949,1
163721266,2
163867271,2
163867302,1
164118555,2
166072790,1
56397284,1
166507034,1
166503565,1
163821046,2
163804070,2
163804064,2
163712096,2
163895324,2
163896715,2
163854863,2
164775806,2
163649661,2
166522290,2
163667268,1
163808988,1
163804211,2
168139081,1
149197183,1
168182457,2
166507368,2
163846534,2
36760824,2
163814309,2
166502190,2
166509079,2
164771575,2
163657206,1
165844514,2
61691532,1
163727789,2
163864137,2
166499035,1
103912881,1
163820063,1
166040404,2
163704814,2
163704809,2
166070829,1
163830655,2
163714177,2
164124769,2
163585083,1
163593267,2
163720706,2
163720718,2
163909222,2
163662271,1
163669687,1
166502154,2
163896345,2
163866990,2
65678682,2
163894699,2
1009587,2
163830653,2
167703048,2
168116373,2
20619113,2
88840028,2
165849938,1
165849940,1
163711158,2
163704788,2
163628898,2
166502955,1
163686855,2
131115043,2
163655099,1
108382434,1
168116419,2
165902662,2
163649290,2
163649284,2
163714912,2
163714907,2
163586432,1
163708411,2
163667989,1
163720719,2
12387454,2
163807999,2
168139113,1
141627204,1
76999859,1
163831755,2
168134128,1
163818879,2
165849952,1
165849955,1
165849672,1
70310199,1
6236717,2
145395710,1
163865631,1
32409670,2
163653554,1
168166806,2
163728151,2
163587574,2
55300089,1
166496136,2
164288835,2
163865476,2
163721740,2
168113324,2
163586066,1
163903518,2
163649352,2
163890769,2
163918770,1
163586393,1
163586398,1
163806292,2
166527565,2
163687301,2
168138727,1
56397264,1
166505857,2
163584370,2
163584366,2
163909471,2
125410338,2
163885841,2
163837302,1
163704002,2
165863043,1
163901975,2
163901981,2
163585224,1
163892449,2
15768398,2
163670755,2
105908710,2
166072474,1
163661416,1
80352177,2
163894710,2
1011690,2
168139417,1
168139421,1
163652677,1
163730475,2
163807961,2
163704789,2
166502552,1
168182845,2
163862165,2
163865086,2
163649356,2
61497789,2
163826182,2
15004677,2
165853613,2
163620822,2
164283501,2
71537027,2
163811037,2
163820081,1
163811747,1
163670717,2
163822577,1
163867295,1
163808008,2
163815360,2
69530715,2
163734020,2
163829710,2
101010110,1
141627708,1
163708871,2
163821032,2
30504216,1
163838996,2
165903326,2
163654972,1
130248559,1
166519189,2
163654969,1
163652629,2
163895300,2
163864993,2
141730430,2
165887900,2
166073491,1
80352174,2
163650320,2
163849747,2
163809259,2
20178361,2
166087075,2
163866811,2
163687127,2
163686908,2
163809263,2
168139047,1
163823180,2
163729812,2
163714914,2
56394471,1
166500118,2
163670740,2
163687232,2
168113329,2
163854961,2
163804077,2
163804072,2
163681641,2
163802953,2
166500059,2
163652913,2
163632168,2
163728100,2
164117146,2
168207443,2
163649814,2
163721262,2
43856101,2
163862208,2
163821533,2
163687228,2
1009583,2
166072696,1
166507042,1
163592724,2
163592545,2
163805794,2
163586382,1
168205985,2
163901905,2
164883259,2
163673317,2
163673316,2
168116407,2
163679585,2
163653389,2
166518548,2
39080155,1
166499393,1
163868069,2
163807959,2
163695462,2
165849653,1
165849656,1
163886377,2
163803281,2
163823992,1
163585196,1
163586423,1
112408077,2
163893326,2
163694920,1
163867298,1
163821765,2
163824954,2
163670747,1
168139088,1
163803799,2
163803798,2
163825489,2
36709425,1
76047143,2
163909485,2
163731094,2
163863800,2
163867252,2
48033507,2
166079431,2
163891643,2
163709462,2
80352161,2
163591989,2
163656365,1
163808917,1
163822560,1
141627663,1
164774193,2
164097575,2
163900664,2
166514005,2
164122933,2
163707970,2
166080284,2
163902018,2
163902025,2
163814877,2
163881140,2
163884383,2
163679001,2
163734013,2
164903666,1
163729917,2
164096836,2
166496373,2
163837303,1
7871966,2
14995616,2
163652621,1
166526121,2
53596957,2
163704764,2
163807997,2
166073771,1
23433442,2
163807987,2
163655544,2
163588435,2
163832306,2
17763829,1
163809087,2
163899635,2
164107008,2
163802950,2
164105596,2
166499775,2
163802981,2
163886786,2
163804108,2
163591857,2
163591800,2
36727322,1
57134700,1
166069787,1
163653262,1
163653260,1
163690519,1
133751208,1
163655550,2
163667312,1
163667314,1
163808012,2
163706231,2
163896497,2
94802971,2
163729898,2
163032,2
163653560,1
163806804,2
167720156,1
168138716,1
163813383,2
163809088,2
163822047,1
100252189,1
168116387,2
168116391,2
94138728,2
165576250,2
166499053,1
70496823,1
8354236,2
163649917,1
163804078,2
163893314,2
166500061,2
113860175,1
163809952,2
163830621,2
20299563,2
163711866,2
163822573,1
65678355,2
163902163,2
163716475,2
163839281,2
104640764,2
163820070,1
163839275,2
163685495,2
165315577,2
163620418,2
164318296,2
163731090,2
62706952,2
163690262,1
165853136,2
163909233,2
163807960,2
163691272,2
10000476,1
163685469,2
163653024,2
82843249,1
163886230,2
166069664,1
164757136,2
163649809,2
112400096,2
145395709,1
163714174,2
163725633,2
163912626,2
163651262,2
165852398,2
163809517,2
46085970,1
165849645,1
163901590,2
103616056,2
163652361,2
163869090,2
136123519,1
163867922,2
84172327,2
163852331,2
163856330,2
146170876,2
168112953,2
163883424,2
166509068,2
163653043,2
163649277,2
163841722,2
165849931,1
165849935,1
163585967,1
163585355,1
163867597,1
163867600,1
163625022,2
165849947,1
163710827,2
163896719,2
163862515,2
10061423,2
168139044,1
163649811,2
163649810,2
166499749,2
163830209,2
166072794,1
166073482,1
163652748,1
165844269,2
166069123,2
163909230,2
163652672,1
163599645,2
97272778,2
163909474,2
163654827,1
168116414,2
165844275,2
163695439,2
163886303,2
163653618,1
163839400,1
163839398,2
163817916,2
163684540,2
166499589,1
163652468,2
167077935,2
168115366,2
168138721,1
166073776,2
168128621,2
163823175,2
163584741,2
163654217,1
163808172,1
163688501,2
163649317,2
163649314,2
21830916,2
166499072,1
163696166,2
53260637,2
98309038,1
66070348,1
163806553,1
163653543,1
163808034,1
163651605,2
163584923,1
163704026,2
163900663,2
166503114,2
163909479,2
163585233,1
163687210,2
163885900,2
163656129,1
163721537,2
163807102,1
108382431,1
166526124,2
163811227,1
163742254,2
166869014,2
163655095,1
166070218,1
167954487,2
163652487,1
150117254,1
166498559,1
112139801,1
166499058,1
5565278,2
163866965,2
163687920,2
166073779,2
163628608,2
165897483,2
61456753,2
163821769,2
52589260,2
70419328,2
163688503,2
43878665,1
163893335,2
163804110,2
163807964,1
163683432,2
165849650,1
163824410,2
163654680,1
163809694,1
70231793,2
8118124,1
76475709,2
166499135,1
163688735,2
163654806,1
163727160,2
163902377,2
163656150,1
166490441,1
165844529,2
163866842,2
163866960,2
40426667,2
163667623,1
165850116,1
163866814,2
168174961,2
104045069,2
163721269,2
163714867,2
163895320,2
46810203,2
164183369,2
163818938,1
35419241,1
163653379,1
166069553,1
165745879,2
166506026,2
166032217,2
164096838,2
103404404,2
142317103,1
163635936,2
168113267,2
163596464,2
168170958,2
21627002,1
104778054,1
76568476,2
163804113,2
22876976,2
163865755,1
166499142,1
163811224,1
163652465,2
163585085,1
163652692,2
165875286,2
166093156,2
166499770,2
163596677,2
163585669,1
166499753,2
163807962,1
163804199,2
163909492,2
163667307,1
163930663,2
163824970,2
159890798,2
163709729,2
168119646,1
166077120,2
163655003,2
166069092,1
166507039,1
166495212,1
163807990,2
168120320,1
163862512,2
164771795,1
166093184,1
1009594,2
163822045,1
163803836,2
163865055,2
163874276,2
123032607,2
77600010,2
164771574,2
163584951,1
163865175,2
163829171,2
163651955,2
79570282,1
163867276,2
163653147,1
164320068,2
163729613,2
163807090,1
166507962,2
22856624,2
124314892,1
163588110,2
57770601,2
163811232,1
163653572,2
166492297,2
26754380,2
166073487,1
164104950,2
163654214,1
164917487,2
165872867,2
166092497,2
165869211,2
163586982,1
163802948,2
166490287,1
35419513,1
163806297,2
163651608,2
163809957,2
168201956,2
62725172,2
93183233,2
123508661,2
35419251,1
163832304,2
163588565,2
34706306,2
168193729,2
163651932,2
163909224,2
163903519,2
28381511,2
163848023,2
163730238,2
163891970,2
164184320,2
163585269,1
163625036,2
163649807,2
164107413,2
163813933,1
18667875,2
163898587,2
163654980,1
168129086,1
38811224,2
163854929,2
165847995,2
163656789,2
163803832,2
299192802,2
299087318,2
298978217,2
299089357,2
299191405,2
298992390,2
239555682,2
299044844,1
299102158,2
299102151,2
299041250,1
300413520,2
298735057,2
299158314,1
299158312,1
278073191,2
299155002,2
299191969,2
299191783,2
278498381,2
298721426,2
299196828,2
298749243,2
298980600,2
300936857,2
299178821,2
299112722,2
300980293,2
298731571,2
299067472,2
299109642,2
299109530,2
298686625,1
301180201,2
301180205,2
299178006,1
298985049,2
298985039,2
299177193,1
299047998,2
299047815,2
298687200,1
298721454,2
298972454,2
299063449,2
239555804,2
299196854,2
298693964,2
298693963,2
298972457,2
299107794,2
298986181,2
298986176,2
299155116,2
301179824,2
301179830,2
298700937,2
100333131,2
298686621,1
300259472,2
298682317,2
299192392,2
299108382,2
299108379,2
298958918,2
299067578,2
299081568,2
299172450,2
299172452,2
299043106,2
299043836,2
299070125,2
299338864,2
298937681,2
82768156,2
298682336,2
239847486,2
298938351,1
299012053,2
300522350,2
298682338,2
300144606,2
299172434,2
299172440,2
299172429,1
299113433,2
64649302,2
299176472,1
298978214,2
299177967,1
298707392,2
298958949,2
299057365,2
236470710,2
298711661,2
220061603,2
299150068,2
299036085,1
61502625,2
298964263,2
298978208,2
299172427,1
235811788,1
19866655,2
299178777,2
299155810,2
299155809,2
106272811,2
299197501,2
299332440,2
299332444,2
298738733,2
72444066,2
299190382,2
298697845,1
301179842,2
301179847,2
298980597,2
299126204,2
299189257,2
298712824,2
300443190,2
299334965,2
299187154,2
299197480,2
299178542,2
299178538,2
299102156,2
298682319,2
298984800,2
124797984,2
301179954,2
9806714,2
299109136,2
299109130,2
298701271,2
299064658,2
299327316,1
298978202,2
300493349,2
299081552,2
299012044,2
298985055,2
298721462,1
229026364,2
300259036,2
120972834,2
299189936,2
299087527,2
299178095,1
299175204,1
299191785,2
299011903,2
298721424,2
299327861,1
299045629,1
299113299,1
299124617,2
199528845,2
298985054,2
298721681,2
298682328,2
298682333,2
253463426,2
298941030,2
119906067,2
299187233,2
298731583,2
299172431,1
299012046,2
298985056,2
57663929,2
300142336,2
299172459,2
299347816,2
298979984,2
176607684,2
299042861,1
299043839,2
299043845,2
298958922,2
298700931,2
299064879,2
275170200,2
299087477,2
298721419,2
299036083,1
299191966,2
298978388,2
299185045,2
299185049,2
298985046,2
299045648,2
301211972,2
235167280,2
205832444,2
299110384,2
299110377,2
299197218,2
299178849,2
298985051,2
299047115,2
299047113,2
299128181,2
299185444,2
298687599,2
299067961,2
301179834,2
300988343,2
298459987,2
255669685,2
299044139,1
248678830,2
299197500,2
298984804,2
298805317,2
298731569,2
298967067,2
298967059,2
299077104,2
241151449,2
299047361,2
298958875,2
299089370,2
91730734,2
298978215,2
299120554,2
299120550,2
299047376,2
300432133,2
298978219,2
298687989,2
298687987,2
298967068,2
299122308,2
299122286,2
300258573,2
299119177,1
299381341,1
299125779,1
64216324,2
299172988,2
123235069,2
298978218,2
298712827,2
299334338,2
298701259,2
299045632,2
299186318,2
246052655,2
300327107,2
299041515,1
298801227,2
298985047,2
298943759,2
299327873,1
298740686,2
298779769,2
155184302,2
298982230,2
299190381,2
299032441,2
292280429,2
299043797,1
299124590,2
290395100,2
298700280,2
299125710,2
298682292,2
298682289,2
299066207,2
298952177,2
298934968,2
299042870,2
299044847,1
299089248,2
299155007,2
298687600,2
101754828,2
286797292,2
299049147,1
298978204,2
239555820,2
299177939,1
275287246,2
299149181,2
298687604,2
298943768,2
300523919,2
299172443,2
299172445,2
239555809,2
299186324,2
298968827,2
298968833,2
299044144,1
299172425,1
299160400,2
298950733,2
230902484,2
175765674,2
299178139,2
299047380,2
299047379,2
299197492,2
299185347,2
301179851,2
280856376,2
299830754,2
275161943,2
299347801,2
187049385,2
299178067,1
299172978,2
299045654,2
298978213,2
298998914,2
299093243,2
300465418,2
300265216,1
298776526,2
299329271,1
298721686,2
299034109,2
264117110,2
301185829,2
300524113,2
300524254,2
270585373,2
299013014,2
299036143,2
298746246,2
299172433,1
118720164,2
299073934,2
299172437,2
299156142,2
299032875,2
299047719,2
299178819,1
299327331,1
298934971,2
298682335,2
299178847,1
299178846,1
231403808,2
248607959,2
300259465,2
300259468,2
228274248,2
299187852,2
299192431,2
300438048,2
299160415,2
235079772,2
300271260,1
198522699,2
299150065,2
300265229,1
298996834,2
299337354,2
299045642,1
299047453,2
301182635,2
299043097,2
299043102,2
299191964,2
298700925,2
299070128,2
299178102,2
278498380,2
237157743,2
300519935,2
298740685,2
298700239,1
300259043,2
299107790,2
298709548,2
299172430,1
298969239,2
299197497,2
232905294,2
299161153,2
299177993,1
299057376,2
299197496,2
298682312,2
233168020,2
298934974,2
299072661,2
270721148,2
301215491,2
299047466,2
299178564,1
299108130,2
299107788,2
299178017,1
298745502,2
298979980,2
299175875,1
299172961,2
298686630,1
298972461,2
299041519,1
299172428,1
298710670,2
299109649,2
294262266,1
239555677,2
298711687,2
299049706,1
298998446,2
298998301,2
298985050,2
299011800,2
202575440,2
298985052,2
298686989,1
299172432,1
300433761,2
179228096,2
301185826,2
298686636,1
299178009,1
298954278,2
299109175,2
298717634,2
299158315,1
299000346,2
299036084,1
233174819,2
232902678,2
299047100,1
298985057,2
299177983,1
299041246,1
299043430,1
299040947,1
299109524,2
299109521,2
298964268,2
243820654,2
299176148,1
299329689,1
298935430,2
300420702,2
298980158,1
299048086,1
299047999,2
299064655,2
299118435,2
298934562,2
298701852,2
249994561,2
298977874,2
298986183,2
268207612,2
299156145,2
299047363,2
300259039,2
298681295,2
298681293,2
300969280,2
299177991,2
298717602,2
257433496,2
299045644,2
299109168,2
299120541,2
299155666,2
245878950,2
299191965,2
295329913,2
298700929,2
298459988,2
298687012,2
299150040,2
299150033,2
38791973,2
299043668,1
299178789,1
261569985,2
299000348,2
299064167,2
82561849,2
299327337,1
298751231,2
300278239,2
300282907,2
270965504,2
299380207,2
299157135,2
298711655,2
299089661,2
298983382,2
294592109,2
299082532,2
299103289,2
299102157,2
298740684,2
299108128,2
299089373,2
300565817,2
301215475,2
301181699,2
299176483,1
299032439,2
299339145,2
299049146,1
299064514,2
299069415,2
299067468,2
299178195,1
299084184,2
299334253,1
299334620,2
298978203,2
219431627,2
299043789,2
299367491,2
299150042,2
56207766,2
299087607,2
119241681,2
383076763,2
383455765,2
382979098,2
382963221,2
382877201,2
383041183,2
382881154,2
383082766,1
382966983,2
385995391,2
379930881,2
380586131,2
89103867,2
382225199,2
330311650,2
382989698,2
376210249,1
385981365,1
165066411,1
74114769,1
222768525,2
79187957,2
379577305,2
382990254,2
381120038,2
386095359,2
380202118,2
327629990,2
382970849,2
376250736,2
376239228,2
381120031,2
376205461,2
376230675,2
226209294,2
26185679,2
376207833,1
386011230,2
141450188,2
381898699,2
382123728,2
380214648,2
382885830,2
380211670,2
60779309,2
383226586,2
376257820,1
382970273,2
383229647,2
382975023,2
382975020,2
337491230,2
380181286,1
382997274,2
376281880,2
381762806,2
376245555,2
382885833,2
383753213,2
321964514,2
201472090,2
382969907,2
379915858,2
386139826,2
385964805,2
333353268,2
383445889,2
386022772,2
275437558,2
376252258,2
386124384,2
376251768,2
110107361,2
382990657,2
382999998,2
386087498,2
375903712,1
344160605,2
55508223,2
376205008,1
382965631,1
381119752,2
282462110,2
383024663,2
342996983,2
376216347,2
382225918,2
128564336,2
376222854,2
376224291,2
386132228,1
376293503,2
383749308,2
29515797,2
383047761,1
386126104,2
379930427,2
376243597,2
379932447,2
376268508,2
379691747,2
146800503,2
381120117,2
257368355,1
348230493,1
383024532,2
382972570,2
376200615,2
221616049,2
5343482,2
381890389,2
266863048,2
381140012,1
275639359,2
383076239,2
379699311,2
382997294,2
382884812,2
382990530,2
383073492,2
185145783,2
8482106,2
383023750,2
299793686,2
382992997,2
382964941,2
222742658,2
25525528,2
383000789,2
383000786,2
376300319,2
333937320,2
376251771,2
347043601,2
180525719,2
180525718,2
385982193,1
382963340,2
383024386,2
379948077,2
327629181,2
327204609,2
386049954,1
386050098,1
383534664,2
383059694,2
344156676,2
383129437,2
383024265,2
376238813,2
376199830,2
382989891,2
355091669,2
381143893,2
386085446,1
337739316,1
386075342,2
383107686,2
376230460,2
385989246,1
137895164,1
377165354,1
376251492,2
280886457,2
376215836,2
376216107,2
386021129,1
209132685,2
127404905,2
383550841,2
382885900,2
376249040,2
380201406,2
383433445,2
382920729,2
382965414,2
385989461,2
381898651,2
318483539,2
209132938,2
383073989,2
67142842,2
376199625,2
383023532,2
379577389,2
382993499,2
25990824,1
382982112,1
353161713,2
376230614,2
379590924,2
386053268,2
156926241,2
386306559,2
383024329,2
376241459,1
382965629,1
376244306,2
64139806,2
352899464,2
382965630,1
376251487,2
386126170,2
380698291,2
382945607,2
383071406,2
376244692,1
377303974,1
380661716,2
315722767,2
376204184,2
382970560,2
339721055,2
380848243,2
383023743,2
269123676,2
383107378,2
376250728,2
382992999,2
386002111,2
120981507,2
381848059,2
382993299,2
302006902,2
346265917,2
380765934,2
376244712,2
321949548,1
385985838,1
337902549,2
376222137,2
122015352,2
386051558,2
326735602,2
55312708,1
386085306,1
383048825,1
160111358,2
380209816,2
376239938,2
386125525,2
244254201,2
328515036,2
340879048,2
273491325,2
334767367,2
376295083,2
67949205,2
